"Date","P","E","Q","year","month","day"
1982-12-12,0,1.272487887,8.5,1982,12,12
1982-12-13,0,1.259824884,8.7,1982,12,13
1982-12-14,0,1.32467686,8.3,1982,12,14
1982-12-15,0,1.358318517,8.3,1982,12,15
1982-12-16,0,1.357395826,8.3,1982,12,16
1982-12-17,0,1.437768487,8.3,1982,12,17
1982-12-18,0,1.372788359,8.3,1982,12,18
1982-12-19,0,1.339448529,8,1982,12,19
1982-12-20,0,1.358093834,6.9,1982,12,20
1982-12-21,0,1.403541302,7.8,1982,12,21
1982-12-22,0,1.303656051,7.6,1982,12,22
1982-12-23,0.1712557,1.32718599,7.4,1982,12,23
1982-12-24,1.136006,1.462538119,7.4,1982,12,24
1982-12-25,0,1.173142881,7.1,1982,12,25
1982-12-26,0,1.143474793,7.1,1982,12,26
1982-12-27,0,1.191081229,7.1,1982,12,27
1982-12-28,0,1.35594823,6.9,1982,12,28
1982-12-29,0,1.310975832,6.9,1982,12,29
1982-12-30,0,1.101405521,6.7,1982,12,30
1982-12-31,0,1.045392532,6.7,1982,12,31
1983-01-01,0,1.111196123,6.7,1983,1,1
1983-01-02,0,1.14297867,6.7,1983,1,2
1983-01-03,0,1.010542932,6.4,1983,1,3
1983-01-04,0,1.106605738,6.7,1983,1,4
1983-01-05,0,1.131181652,6.7,1983,1,5
1983-01-06,0,1.170432497,7.1,1983,1,6
1983-01-07,0,1.349302737,6.7,1983,1,7
1983-01-08,0,1.561767305,6.7,1983,1,8
1983-01-09,0,1.435950127,6.7,1983,1,9
1983-01-10,0,1.251026957,6.6,1983,1,10
1983-01-11,0,1.189471605,6.7,1983,1,11
1983-01-12,0,1.165161795,6.5,1983,1,12
1983-01-13,0,1.239274451,6.5,1983,1,13
1983-01-14,0,1.112450087,6.3,1983,1,14
1983-01-15,0,1.331551971,6.3,1983,1,15
1983-01-16,0,1.502554136,6.3,1983,1,16
1983-01-17,0,1.345603953,6.3,1983,1,17
1983-01-18,0,1.357705806,6.3,1983,1,18
1983-01-19,0,1.523819012,5.8,1983,1,19
1983-01-20,0,1.291276093,6.1,1983,1,20
1983-01-21,0,1.190009689,5.7,1983,1,21
1983-01-22,0,1.292748524,5.7,1983,1,22
1983-01-23,0,1.576674809,5.6,1983,1,23
1983-01-24,0,1.591400011,5.9,1983,1,24
1983-01-25,0,1.726089282,5.9,1983,1,25
1983-01-26,0,1.796503687,5.9,1983,1,26
1983-01-27,1.422844,1.928100894,5.8,1983,1,27
1983-01-28,0.0570348,1.756363298,5.6,1983,1,28
1983-01-29,0.1541604,1.693976588,5.4,1983,1,29
1983-01-30,0,1.639913465,5.4,1983,1,30
1983-01-31,0,1.523575344,5.6,1983,1,31
1983-02-01,0,1.392613721,5.4,1983,2,1
1983-02-02,0,1.352820018,5.3,1983,2,2
1983-02-03,0,1.296604953,5.1,1983,2,3
1983-02-04,0,1.214283095,4.9,1983,2,4
1983-02-05,0,1.20973295,4.9,1983,2,5
1983-02-06,0,1.247163799,4.8,1983,2,6
1983-02-07,0,1.363378493,4.9,1983,2,7
1983-02-08,0,1.573759936,4.8,1983,2,8
1983-02-09,0,1.497828933,4.6,1983,2,9
1983-02-10,0,1.479266267,5.3,1983,2,10
1983-02-11,0,1.549771831,4.6,1983,2,11
1983-02-12,0,1.620751252,4.6,1983,2,12
1983-02-13,3.548411,1.793598342,4.6,1983,2,13
1983-02-14,1.004387,1.875708767,4.9,1983,2,14
1983-02-15,3.517095,2.230730806,4.6,1983,2,15
1983-02-16,0.3225416,2.25313303,4.6,1983,2,16
1983-02-17,0.1476551,2.13817238,12,1983,2,17
1983-02-18,0,2.180412685,19.8,1983,2,18
1983-02-19,0,1.966173637,7.8,1983,2,19
1983-02-20,0,1.848354233,5.9,1983,2,20
1983-02-21,0,1.952066077,5.1,1983,2,21
1983-02-22,0,2.106992627,4.9,1983,2,22
1983-02-23,0,2.05873447,4.6,1983,2,23
1983-02-24,0,2.142389884,4.6,1983,2,24
1983-02-25,1.081089,2.28724318,4.5,1983,2,25
1983-02-26,0,2.164834382,4.5,1983,2,26
1983-02-27,0,1.896840441,4.1,1983,2,27
1983-02-28,0,1.896521744,4,1983,2,28
1983-03-01,0,2.273605074,4,1983,3,1
1983-03-02,0,2.70587585,4,1983,3,2
1983-03-03,0,2.518181082,4,1983,3,3
1983-03-04,0,2.427601644,4,1983,3,4
1983-03-05,0,2.375870951,4,1983,3,5
1983-03-06,0,2.074567119,3.7,1983,3,6
1983-03-07,0,1.951592607,3.6,1983,3,7
1983-03-08,0,2.266424432,3.6,1983,3,8
1983-03-09,0,2.671067413,3.5,1983,3,9
1983-03-10,0,3.300810741,3.5,1983,3,10
1983-03-11,0,3.262213097,3.5,1983,3,11
1983-03-12,0,3.174270789,3.5,1983,3,12
1983-03-13,0,3.019622835,3.4,1983,3,13
1983-03-14,0,3.055091441,4,1983,3,14
1983-03-15,0,3.684361825,3.4,1983,3,15
1983-03-16,0,3.221379051,4,1983,3,16
1983-03-17,0,3.098981858,3.3,1983,3,17
1983-03-18,0,3.615656211,3.3,1983,3,18
1983-03-19,0.02481089,3.995250457,3.3,1983,3,19
1983-03-20,0,4.321260077,3.2,1983,3,20
1983-03-21,0,3.271750344,3.4,1983,3,21
1983-03-22,0,2.591780116,3.2,1983,3,22
1983-03-23,0,2.663323542,3.2,1983,3,23
1983-03-24,0,2.719675671,3.2,1983,3,24
1983-03-25,0,3.376442758,3.2,1983,3,25
1983-03-26,0,4.196833055,3.2,1983,3,26
1983-03-27,0,4.055774402,3.2,1983,3,27
1983-03-28,0,3.700797326,3.2,1983,3,28
1983-03-29,0,3.48925279,3.2,1983,3,29
1983-03-30,0,3.276696577,3.2,1983,3,30
1983-03-31,0,3.252484476,3.2,1983,3,31
1983-04-01,0,3.542811041,3.2,1983,4,1
1983-04-02,0,4.230913119,3.2,1983,4,2
1983-04-03,0,4.406775411,3,1983,4,3
1983-04-04,0,4.797152502,2.6,1983,4,4
1983-04-05,0,4.11740097,3,1983,4,5
1983-04-06,0,4.133716111,3,1983,4,6
1983-04-07,0,4.464287377,3,1983,4,7
1983-04-08,0.1446293,4.465770909,3,1983,4,8
1983-04-09,0,4.606945236,2.9,1983,4,9
1983-04-10,0,4.309728522,2.8,1983,4,10
1983-04-11,0,4.003752258,2.7,1983,4,11
1983-04-12,0,4.29460179,2.8,1983,4,12
1983-04-13,0,4.657684487,2.8,1983,4,13
1983-04-14,0.01860817,4.131614695,2.8,1983,4,14
1983-04-15,0.2479576,3.816535513,2.8,1983,4,15
1983-04-16,0,3.654892826,2.8,1983,4,16
1983-04-17,0,3.702176439,2.8,1983,4,17
1983-04-18,0,4.062040393,2.8,1983,4,18
1983-04-19,0,3.933039575,2.8,1983,4,19
1983-04-20,0,3.850143733,2.8,1983,4,20
1983-04-21,0,4.098795093,2.8,1983,4,21
1983-04-22,0,4.113235586,2.8,1983,4,22
1983-04-23,0,4.807718246,2.8,1983,4,23
1983-04-24,0,5.126562909,2.7,1983,4,24
1983-04-25,0,5.524159659,2.7,1983,4,25
1983-04-26,0,5.648098519,2.3,1983,4,26
1983-04-27,0,6.053424691,2.6,1983,4,27
1983-04-28,0,6.553106563,2.6,1983,4,28
1983-04-29,0,6.291088707,2.2,1983,4,29
1983-04-30,0,6.264886318,2.2,1983,4,30
1983-05-01,0,6.445697556,2.3,1983,5,1
1983-05-02,0,6.446629181,2.2,1983,5,2
1983-05-03,0,5.830596092,2.2,1983,5,3
1983-05-04,0,5.632832621,2.2,1983,5,4
1983-05-05,0,6.478035798,2.1,1983,5,5
1983-05-06,0,6.753163682,2.1,1983,5,6
1983-05-07,0.1556732,6.604580181,2,1983,5,7
1983-05-08,0,6.762947733,2,1983,5,8
1983-05-09,0.05189107,7.058139262,1.9,1983,5,9
1983-05-10,0,6.683670657,2,1983,5,10
1983-05-11,0.000302572,6.647999048,1.9,1983,5,11
1983-05-12,3.22239,6.303546393,1.8,1983,5,12
1983-05-13,0.003782148,6.355610536,1.8,1983,5,13
1983-05-14,0.9956127,6.81870158,1.8,1983,5,14
1983-05-15,0,7.507047377,1.8,1983,5,15
1983-05-16,0,7.76954489,2,1983,5,16
1983-05-17,0,7.708935879,1.8,1983,5,17
1983-05-18,2.353858,7.490189513,1.8,1983,5,18
1983-05-19,0,7.151265967,1.8,1983,5,19
1983-05-20,1.516793,7.222282334,1.8,1983,5,20
1983-05-21,0.09727685,6.889581127,1.7,1983,5,21
1983-05-22,0.8547655,6.638318204,1.7,1983,5,22
1983-05-23,1.398638,6.436579363,1.6,1983,5,23
1983-05-24,0.4586989,6.335903129,1.6,1983,5,24
1983-05-25,0,6.32062892,1.7,1983,5,25
1983-05-26,0.1131619,6.918086674,1.7,1983,5,26
1983-05-27,0,7.09218077,1.9,1983,5,27
1983-05-28,0,7.876253647,1.8,1983,5,28
1983-05-29,5.514826,8.648953023,1.7,1983,5,29
1983-05-30,0.001512859,8.476374806,1.3,1983,5,30
1983-05-31,0.09062027,7.848272448,1.6,1983,5,31
1983-06-01,0,8.433051917,2.5,1983,6,1
1983-06-02,0,8.665590066,2.5,1983,6,2
1983-06-03,0,8.71245296,2.5,1983,6,3
1983-06-04,0,9.373978243,2.4,1983,6,4
1983-06-05,0,9.109868247,2,1983,6,5
1983-06-06,0,9.001897494,1.2,1983,6,6
1983-06-07,0,9.356583832,2,1983,6,7
1983-06-08,0,8.882830602,2,1983,6,8
1983-06-09,0,8.275293332,2,1983,6,9
1983-06-10,0,7.634256762,2,1983,6,10
1983-06-11,0.02481089,7.678031719,2,1983,6,11
1983-06-12,0.07912254,6.999877303,2,1983,6,12
1983-06-13,0.3853253,7.293632599,1.4,1983,6,13
1983-06-14,1.934493,6.884733202,2,1983,6,14
1983-06-15,0.7331316,7.323911629,1.4,1983,6,15
1983-06-16,1.445234,8.033383373,2,1983,6,16
1983-06-17,5.754312,7.525520223,2.4,1983,6,17
1983-06-18,4.383056,7.385218192,2.6,1983,6,18
1983-06-19,1.23525,6.708242947,2.8,1983,6,19
1983-06-20,4.006354,7.210475588,1.8,1983,6,20
1983-06-21,0.7249622,7.376277234,7,1983,6,21
1983-06-22,0,7.759371051,5.8,1983,6,22
1983-06-23,0.5434191,7.722550158,5.5,1983,6,23
1983-06-24,0.3791225,7.749548788,5,1983,6,24
1983-06-25,1.086989,8.279565414,4.7,1983,6,25
1983-06-26,9.703782,7.158297267,3.8,1983,6,26
1983-06-27,24.81316,5.988556516,1.9,1983,6,27
1983-06-28,10.62511,5.195113648,2.5,1983,6,28
1983-06-29,4.931316,5.733728865,12,1983,6,29
1983-06-30,11.3354,5.875805445,33,1983,6,30
1983-07-01,32.85189,5.565224625,63,1983,7,1
1983-07-02,41.38533,4.701916298,276,1983,7,2
1983-07-03,20.18003,4.425451904,227,1983,7,3
1983-07-04,10.86142,5.152873023,61,1983,7,4
1983-07-05,2.35416,5.102848885,48,1983,7,5
1983-07-06,0.4133132,5.638182481,36,1983,7,6
1983-07-07,1.204841,5.619870089,32,1983,7,7
1983-07-08,2.320726,5.832419534,22,1983,7,8
1983-07-09,5.554009,6.300618344,17,1983,7,9
1983-07-10,0.1425113,6.616133904,13,1983,7,10
1983-07-11,0,6.431503503,7.3,1983,7,11
1983-07-12,1.750378,6.205937898,10,1983,7,12
1983-07-13,1.21407,6.045692989,9.5,1983,7,13
1983-07-14,0.0570348,6.616150312,15,1983,7,14
1983-07-15,0.82118,6.769831093,7.2,1983,7,15
1983-07-16,1.009834,6.619673703,11,1983,7,16
1983-07-17,0.6797277,6.661701123,11,1983,7,17
1983-07-18,5.867322,5.876576035,11,1983,7,18
1983-07-19,5.780787,5.688698368,15.5,1983,7,19
1983-07-20,23.79939,5.507147446,35.5,1983,7,20
1983-07-21,6.966566,5.579497334,29,1983,7,21
1983-07-22,17.44039,5.435555785,35.7,1983,7,22
1983-07-23,1.334947,5.413949674,40,1983,7,23
1983-07-24,8.093192,5.73386727,29,1983,7,24
1983-07-25,5.463238,5.032191121,51.2,1983,7,25
1983-07-26,17.11014,5.097446458,55.5,1983,7,26
1983-07-27,42.42209,4.926719792,51,1983,7,27
1983-07-28,24.15537,5.113786305,75,1983,7,28
1983-07-29,20.57595,5.16420315,50,1983,7,29
1983-07-30,19.59228,4.931702148,220.7,1983,7,30
1983-07-31,19.08275,4.898604333,310,1983,7,31
1983-08-01,32.24221,4.760790255,301.6,1983,8,1
1983-08-02,13.93449,4.409869584,234.3,1983,8,2
1983-08-03,10.10726,4.132179494,296.4,1983,8,3
1983-08-04,3.328139,4.614847187,201.5,1983,8,4
1983-08-05,3.461725,4.614847187,192.6,1983,8,5
1983-08-06,8.253555,4.337290605,118,1983,8,6
1983-08-07,14.84675,4.309970359,138,1983,8,7
1983-08-08,0.2036309,4.259465681,106,1983,8,8
1983-08-09,0,4.53607745,80.3,1983,8,9
1983-08-10,0.04886536,4.733513822,85.2,1983,8,10
1983-08-11,0.2051437,4.781397284,80.3,1983,8,11
1983-08-12,2.222844,4.809120317,645,1983,8,12
1983-08-13,12.98502,4.549445519,110.3,1983,8,13
1983-08-14,23.64387,4.303666425,111,1983,8,14
1983-08-15,15.18669,4.318603574,146,1983,8,15
1983-08-16,7.431619,4.456842867,188.8,1983,8,16
1983-08-17,7.956884,4.46531766,120.4,1983,8,17
1983-08-18,7.391225,4.455135405,142.1,1983,8,18
1983-08-19,7.750076,4.5452807,125.9,1983,8,19
1983-08-20,6.634039,4.160194761,108.6,1983,8,20
1983-08-21,2.460817,3.920005123,98,1983,8,21
1983-08-22,0.873525,4.181151619,67,1983,8,22
1983-08-23,0.9760968,4.232921714,58,1983,8,23
1983-08-24,1.767322,4.238496442,49,1983,8,24
1983-08-25,0.3402421,4.174392047,46,1983,8,25
1983-08-26,1.629803,4.007079184,44,1983,8,26
1983-08-27,2.068533,4.085207724,39,1983,8,27
1983-08-28,19.1646,4.100524276,42,1983,8,28
1983-08-29,32.6711,4.068236582,56,1983,8,29
1983-08-30,15.00787,3.913943589,94,1983,8,30
1983-08-31,13.83707,4.239409056,161,1983,8,31
1983-09-01,39.43132,4.322417941,201,1983,9,1
1983-09-02,7.582148,4.082551003,262.3,1983,9,2
1983-09-03,5.144478,4.25246866,266.3,1983,9,3
1983-09-04,6.481846,4.088411056,200,1983,9,4
1983-09-05,32.06354,3.934941783,193.9,1983,9,5
1983-09-06,32.39909,3.817014879,165,1983,9,6
1983-09-07,44.8702,3.804174868,336,1983,9,7
1983-09-08,115.5415,3.725542589,489,1983,9,8
1983-09-09,82.11589,3.354517072,1315,1983,9,9
1983-09-10,3.79879,3.438744904,1640,1983,9,10
1983-09-11,0.3322239,3.608264823,1623,1983,9,11
1983-09-12,0.4789713,3.915578227,998.9,1983,9,12
1983-09-13,3.670802,4.076171513,630,1983,9,13
1983-09-14,3.754917,4.126154626,400.3,1983,9,14
1983-09-15,2.723449,4.081792882,295.2,1983,9,15
1983-09-16,0.3276853,3.921018911,204,1983,9,16
1983-09-17,8.081543,3.856227357,166,1983,9,17
1983-09-18,4.522995,3.796509634,166,1983,9,18
1983-09-19,4.063994,3.741729339,151.1,1983,9,19
1983-09-20,6.068533,3.741231006,1327,1983,9,20
1983-09-21,0.58941,3.942223307,125.9,1983,9,21
1983-09-22,0.7630862,3.945773966,90,1983,9,22
1983-09-23,10.78442,3.827138247,79,1983,9,23
1983-09-24,8.026324,3.802665635,83.5,1983,9,24
1983-09-25,1.114675,3.841358671,91,1983,9,25
1983-09-26,12.18729,3.831039302,133.9,1983,9,26
1983-09-27,32.1472,3.537289023,141.8,1983,9,27
1983-09-28,19.90923,3.511080935,159.1,1983,9,28
1983-09-29,12.03328,3.589612449,265.4,1983,9,29
1983-09-30,10.46505,3.049180278,269.2,1983,9,30
1983-10-01,19.96793,3.052439812,385.4,1983,10,1
1983-10-02,7.268381,2.976360595,306.5,1983,10,2
1983-10-03,14.46596,3.029575445,405.5,1983,10,3
1983-10-04,6.7882,3.031185174,310.6,1983,10,4
1983-10-05,9.761573,2.978437877,248.8,1983,10,5
1983-10-06,5.424357,3.082732706,256,1983,10,6
1983-10-07,0.4040847,3.21653256,222,1983,10,7
1983-10-08,11.15371,3.243912512,172,1983,10,8
1983-10-09,4.712103,3.082042825,143,1983,10,9
1983-10-10,6.76823,2.960231776,156.9,1983,10,10
1983-10-11,6.605295,2.934247315,170.4,1983,10,11
1983-10-12,0.01679274,2.664875408,165,1983,10,12
1983-10-13,0,2.624949106,163.8,1983,10,13
1983-10-14,0.02481089,2.75012866,163.4,1983,10,14
1983-10-15,0,2.723926269,154.8,1983,10,15
1983-10-16,0,2.555729702,131,1983,10,16
1983-10-17,0,2.645554188,124,1983,10,17
1983-10-18,0,2.51462366,1319,1983,10,18
1983-10-19,0,2.33649672,165.1,1983,10,19
1983-10-20,0,2.208316269,124,1983,10,20
1983-10-21,0,2.1799629,107,1983,10,21
1983-10-22,0,2.126621732,129.3,1983,10,22
1983-10-23,0,2.228693452,100,1983,10,23
1983-10-24,0,2.27451291,111.1,1983,10,24
1983-10-25,0,2.100071594,102.2,1983,10,25
1983-10-26,0,1.94797978,179,1983,10,26
1983-10-27,0,1.918896857,85.5,1983,10,27
1983-10-28,0,1.870079301,76.8,1983,10,28
1983-10-29,0,1.82851355,73.2,1983,10,29
1983-10-30,0,1.832065351,66,1983,10,30
1983-10-31,0,1.951859357,75.7,1983,10,31
1983-11-01,0,2.079892437,76,1983,11,1
1983-11-02,0,2.009983879,61.8,1983,11,2
1983-11-03,0,1.891206831,56.4,1983,11,3
1983-11-04,0,1.868299624,69,1983,11,4
1983-11-05,0,1.824114115,64.8,1983,11,5
1983-11-06,0,1.804057181,47.5,1983,11,6
1983-11-07,0,1.755973629,53.8,1983,11,7
1983-11-08,0,1.705516528,43,1983,11,8
1983-11-09,0,1.705272183,38,1983,11,9
1983-11-10,0,1.609879668,33.5,1983,11,10
1983-11-11,0,1.579121204,28.7,1983,11,11
1983-11-12,0,1.588733718,31.7,1983,11,12
1983-11-13,0,1.564075357,29,1983,11,13
1983-11-14,0,1.557804134,23.8,1983,11,14
1983-11-15,0,1.567115496,40.2,1983,11,15
1983-11-16,0,1.600885798,33.9,1983,11,16
1983-11-17,0,1.624000385,29.8,1983,11,17
1983-11-18,0,1.615593625,27.3,1983,11,18
1983-11-19,0,1.606350086,22.1,1983,11,19
1983-11-20,0,1.597153258,20,1983,11,20
1983-11-21,0,1.526420648,20.4,1983,11,21
1983-11-22,0,1.462917324,18.5,1983,11,22
1983-11-23,0,1.476917922,17.6,1983,11,23
1983-11-24,0,1.457081479,17,1983,11,24
1983-11-25,0,1.520035528,15.7,1983,11,25
1983-11-26,0,1.562049712,15.4,1983,11,26
1983-11-27,0,1.506958584,18,1983,11,27
1983-11-28,0,1.500441665,15.5,1983,11,28
1983-11-29,0,1.431496969,15.3,1983,11,29
1983-11-30,0,1.379627696,15.5,1983,11,30
1983-12-01,0,1.366294045,15.5,1983,12,1
1983-12-02,0,1.438888412,15.6,1983,12,2
1983-12-03,0,1.578900672,15.4,1983,12,3
1983-12-04,0,1.557263601,15.1,1983,12,4
1983-12-05,0,1.533430845,12.3,1983,12,5
1983-12-06,0,1.322732875,12.3,1983,12,6
1983-12-07,0,1.085013515,15.5,1983,12,7
1983-12-08,0,1.233006895,11.4,1983,12,8
1983-12-09,0,1.084776075,11.5,1983,12,9
1983-12-10,0,1.2184026,13.2,1983,12,10
1983-12-11,0,1.131827591,12.8,1983,12,11
1983-12-12,0,1.115609921,15.7,1983,12,12
1983-12-13,0,1.091011721,10.5,1983,12,13
1983-12-14,0,1.142586109,9.6,1983,12,14
1983-12-15,0,1.20006669,9,1983,12,15
1983-12-16,0,1.17870789,9.7,1983,12,16
1983-12-17,0,1.198135226,10,1983,12,17
1983-12-18,0,1.263654134,11.6,1983,12,18
1983-12-19,0,1.326488392,10.6,1983,12,19
1983-12-20,0,1.361391807,10.4,1983,12,20
1983-12-21,0,1.392610055,10.3,1983,12,21
1983-12-22,0,1.393843562,10.2,1983,12,22
1983-12-23,0,1.383005852,9.7,1983,12,23
1983-12-24,0.06263238,1.332824619,9.9,1983,12,24
1983-12-25,0.5653555,1.52726475,10.2,1983,12,25
1983-12-26,1.436157,1.219350781,9.7,1983,12,26
1983-12-27,0,1.074132856,9.7,1983,12,27
1983-12-28,0,0.8694564,9.6,1983,12,28
1983-12-29,0,0.986187609,9.6,1983,12,29
1983-12-30,0,1.081506947,9.3,1983,12,30
1983-12-31,0,1.075747064,9.9,1983,12,31
1984-01-01,7.925567,1.17657082,9.5,1984,1,1
1984-01-02,14.99864,1.080113171,9.6,1984,1,2
1984-01-03,7.596823,0.954108791,9.7,1984,1,3
1984-01-04,0,1.128251079,15.4,1984,1,4
1984-01-05,0.07049924,1.347781512,11.9,1984,1,5
1984-01-06,3.093797,1.442762208,11.1,1984,1,6
1984-01-07,0,1.432787643,14.2,1984,1,7
1984-01-08,0.4750378,1.43413765,12.3,1984,1,8
1984-01-09,2.76944,1.332032937,11.2,1984,1,9
1984-01-10,1.080635,1.480006944,9.8,1984,1,10
1984-01-11,0.03055976,1.50251919,9.9,1984,1,11
1984-01-12,0,1.655309959,9.9,1984,1,12
1984-01-13,0,1.835946602,10.9,1984,1,13
1984-01-14,0,1.803377739,10.9,1984,1,14
1984-01-15,0.5453858,1.755073115,10.9,1984,1,15
1984-01-16,11.9059,1.71048897,10.8,1984,1,16
1984-01-17,0,1.366859712,12,1984,1,17
1984-01-18,0,1.163386499,10.8,1984,1,18
1984-01-19,0,1.371647417,10.8,1984,1,19
1984-01-20,0,1.500134857,10.8,1984,1,20
1984-01-21,0,1.425870621,10.4,1984,1,21
1984-01-22,0,1.504661071,11.6,1984,1,22
1984-01-23,0.09561271,1.489448322,10.6,1984,1,23
1984-01-24,0,1.366427321,10.8,1984,1,24
1984-01-25,0.001361573,1.429495063,10.8,1984,1,25
1984-01-26,0.2556732,1.515586389,8.7,1984,1,26
1984-01-27,0.1753404,1.533146479,10.7,1984,1,27
1984-01-28,0.8639939,1.422026068,9.5,1984,1,28
1984-01-29,0.002269289,1.365176105,8.1,1984,1,29
1984-01-30,0.04689864,1.33754333,9.5,1984,1,30
1984-01-31,0.09591528,1.470151023,9.4,1984,1,31
1984-02-01,0.2361573,1.788289106,9.3,1984,2,1
1984-02-02,3.998487,2.117422604,8.8,1984,2,2
1984-02-03,2.743722,2.08409322,9.7,1984,2,3
1984-02-04,0.1476551,1.885817281,11.1,1984,2,4
1984-02-05,0,1.619287524,9,1984,2,5
1984-02-06,0.000302572,1.36992604,9.7,1984,2,6
1984-02-07,0.9055976,1.521583677,9.3,1984,2,7
1984-02-08,6.270499,1.421664744,9.4,1984,2,8
1984-02-09,0,1.389456942,7.8,1984,2,9
1984-02-10,0,1.579342939,8.5,1984,2,10
1984-02-11,0.830711,1.883917065,9.9,1984,2,11
1984-02-12,0.674584,1.760548974,9.9,1984,2,12
1984-02-13,0,1.49388987,8.1,1984,2,13
1984-02-14,0,1.488476714,7.9,1984,2,14
1984-02-15,0,1.481028513,7.9,1984,2,15
1984-02-16,1.985779,1.678513374,7.6,1984,2,16
1984-02-17,3.297731,2.0938103,6.8,1984,2,17
1984-02-18,1.387746,1.778946765,7.7,1984,2,18
1984-02-19,1.563238,2.06309169,8.7,1984,2,19
1984-02-20,0,2.095886176,7.6,1984,2,20
1984-02-21,0,1.931991002,7.6,1984,2,21
1984-02-22,0,1.583086679,7.6,1984,2,22
1984-02-23,0,1.277538423,7.7,1984,2,23
1984-02-24,0,1.327691785,7.5,1984,2,24
1984-02-25,0,1.343489966,7.7,1984,2,25
1984-02-26,0,1.374778243,7.3,1984,2,26
1984-02-27,0,1.554823098,7,1984,2,27
1984-02-28,0,1.62145113,6.8,1984,2,28
1984-02-29,0,1.805858325,6.7,1984,2,29
1984-03-01,0,1.835078518,6.7,1984,3,1
1984-03-02,0,1.986805374,6.9,1984,3,2
1984-03-03,0,2.050567508,6.8,1984,3,3
1984-03-04,0,2.044041166,6.5,1984,3,4
1984-03-05,0,2.265603313,6.8,1984,3,5
1984-03-06,0,2.141410865,6.7,1984,3,6
1984-03-07,0,2.315982401,6.7,1984,3,7
1984-03-08,0,2.4184063,6.6,1984,3,8
1984-03-09,0,2.437803948,6.2,1984,3,9
1984-03-10,0,2.450134197,5.8,1984,3,10
1984-03-11,0,2.672927755,5.8,1984,3,11
1984-03-12,0,2.802637262,6.3,1984,3,12
1984-03-13,0,2.837562232,6.4,1984,3,13
1984-03-14,0,3.262394138,6.7,1984,3,14
1984-03-15,0,3.281676726,7.1,1984,3,15
1984-03-16,0,3.319704672,4.7,1984,3,16
1984-03-17,0,3.658912765,5.5,1984,3,17
1984-03-18,0,3.891971041,5.5,1984,3,18
1984-03-19,0,3.799778175,4.4,1984,3,19
1984-03-20,0,2.964917787,4.3,1984,3,20
1984-03-21,0,2.911696716,4,1984,3,21
1984-03-22,0,3.193058654,4.2,1984,3,22
1984-03-23,0,3.394447861,4.1,1984,3,23
1984-03-24,0,3.818420192,3.7,1984,3,24
1984-03-25,0,4.233515845,5.1,1984,3,25
1984-03-26,0,4.584985056,3.7,1984,3,26
1984-03-27,0,4.206915437,3.4,1984,3,27
1984-03-28,0,3.978304765,4.4,1984,3,28
1984-03-29,0,4.187767908,4.4,1984,3,29
1984-03-30,0,4.533756539,4.2,1984,3,30
1984-03-31,0,4.937734874,4,1984,3,31
1984-04-01,0,5.146687539,4.7,1984,4,1
1984-04-02,0,5.100126673,4,1984,4,2
1984-04-03,0,5.211489058,3.7,1984,4,3
1984-04-04,0,5.171830321,3.6,1984,4,4
1984-04-05,1.188654,4.94073098,3.7,1984,4,5
1984-04-06,0,4.626797237,3.5,1984,4,6
1984-04-07,0,4.818729671,3.5,1984,4,7
1984-04-08,0,4.436595111,4,1984,4,8
1984-04-09,0.2128593,4.680670359,3.5,1984,4,9
1984-04-10,0.3730711,4.146902849,3.6,1984,4,10
1984-04-11,0,3.707940518,3.8,1984,4,11
1984-04-12,0,3.824859583,3.8,1984,4,12
1984-04-13,0,4.188178582,3.8,1984,4,13
1984-04-14,1.758548,4.717701156,3.7,1984,4,14
1984-04-15,0,5.140562748,3.7,1984,4,15
1984-04-16,0,5.363207392,3.8,1984,4,16
1984-04-17,0,5.944897529,3.6,1984,4,17
1984-04-18,0,5.898005054,2.6,1984,4,18
1984-04-19,0,5.759218772,2.7,1984,4,19
1984-04-20,0,5.835833035,2.8,1984,4,20
1984-04-21,0,5.907064165,2.5,1984,4,21
1984-04-22,0.09727685,5.431490696,3.2,1984,4,22
1984-04-23,0.006959153,4.777226531,2.6,1984,4,23
1984-04-24,0.02344932,4.411889503,2.9,1984,4,24
1984-04-25,0,4.666881791,2.9,1984,4,25
1984-04-26,0,5.157684318,2.5,1984,4,26
1984-04-27,0,5.919537356,2.8,1984,4,27
1984-04-28,0,6.152588095,2.9,1984,4,28
1984-04-29,0,6.116935043,2.8,1984,4,29
1984-04-30,0,6.043326242,2.7,1984,4,30
1984-05-01,0,5.281250161,3,1984,5,1
1984-05-02,0,5.502237494,2.9,1984,5,2
1984-05-03,0,5.572872893,2.9,1984,5,3
1984-05-04,0,5.945074048,2.5,1984,5,4
1984-05-05,0,6.304798101,2.7,1984,5,5
1984-05-06,0,6.287694873,2.5,1984,5,6
1984-05-07,0,6.548616953,2.5,1984,5,7
1984-05-08,0,6.501061493,2.3,1984,5,8
1984-05-09,0,6.750302618,2.2,1984,5,9
1984-05-10,0,7.41592842,2.2,1984,5,10
1984-05-11,0,8.204319914,2.3,1984,5,11
1984-05-12,0,8.203474915,2.3,1984,5,12
1984-05-13,0,8.208562952,2.3,1984,5,13
1984-05-14,0,8.563830596,2.2,1984,5,14
1984-05-15,0,8.748192168,2.2,1984,5,15
